Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ir', 'Ru', 'Ti', 'Zr']",0.074748435241432,0.0596280003818926,0.3323139260228904,0.0725137556420104,0.0543885780374831,0.3364221390077544,0.0584874546130435,0.0618472997949159,0.2851899756966558,3.4314308534878384,3.4183321313183117,3.0569899010254566,3.0569899010254566,rut,rut,bad
"['Hf', 'Nb', 'Rh', 'Zr']",0.0874229363310011,0.0561127378956076,0.292681456252601,0.1085180465058285,0.0657934706721039,0.3369610586264562,0.0743886829682605,0.093069945548782,0.2798277519685035,3.058037304941937,3.5329749091667058,3.4315104386271713,3.058037304941937,aPbO2,rut,aPbO2
"['Ir', 'Ru', 'Sn', 'Zr']",,,,0.0593774159135777,0.0604150553478529,0.3246683108226262,0.0491543531999302,0.0556079678666723,0.2939308718183175,,3.3737350757026427,3.063512596267001,3.063512596267001,rut,rut,rut
"['Nb', 'Pt', 'Rh', 'Zr']",0.0726529949007955,0.0612777679707131,0.2944222152558691,0.0730716292147131,0.0609686163001331,0.2911166646860277,0.0625837884101818,0.0741483039024324,0.2671402672621479,3.127378178429318,3.0964179217661902,3.0650708102554822,3.0650708102554822,rut,rut,bad
"['Ir', 'Mn', 'Nb', 'Ru']",,,,0.0693796491255363,0.0707309366869366,0.2737270762896884,0.0609340615811063,0.0839153684441392,0.2608246411967201,,3.0715276300237435,3.15600687750126,3.0715276300237435,bad,rut,bad
"['Ce', 'Pb', 'Rh', 'Zr']",0.1055837049056879,0.0570976560930851,0.3020006079068666,0.1060325015950304,0.0583974410411796,0.3153075428293173,0.0854893868924024,0.0544290560975069,0.2965553783506545,3.147245270792259,3.273714598715979,3.074106645819194,3.074106645819194,rut,rut,rut
"['Ge', 'Ir', 'Mn', 'Nb']",,,,0.0836001494309838,0.0736865097579938,0.2693861907867756,0.0774766718865713,0.0901702420106225,0.2484523118281245,,3.0762647110647485,3.1637420179851388,3.0762647110647485,bad,rut,bad
"['Ce', 'Ge', 'Sn', 'Zr']",0.1560542158191243,0.0678563943774324,0.2796058947436446,0.1326671815126217,0.0682408430939873,0.288711941552501,0.1153375900391,0.0725949621407666,0.3111394242519072,3.082275295457135,3.1604496155418205,3.3946041247341414,3.082275295457135,aPbO2,aPbO2,aPbO2
"['Nb', 'Pt', 'Ti', 'V']",0.0818803918628927,0.0548878823211801,0.3032686842692103,0.0823230984751783,0.0543605348418547,0.2976708619948747,0.0775582576839489,0.0730922233634909,0.2766482821285025,3.1361016639289874,3.0829759987774397,3.1251089134103274,3.0829759987774397,bad,rut,bad
"['Hf', 'Nb', 'Sn', 'V']",0.0859034454648001,0.0592112346159803,0.3087998286031128,0.0834887749302407,0.0521234264249442,0.3005441142904024,0.0716604912593331,0.0748235166746905,0.2970803320064084,3.226532528734978,3.0861339699453696,3.3088518493039594,3.0861339699453696,bad,rut,bad
"['Ir', 'Nb', 'Rh', 'Ti']",0.0628922953064189,0.0516643249027422,0.3278872862630893,0.0680747636769627,0.0517701087917318,0.3244866701629769,0.0623808588200789,0.0670042850569734,0.2820909290923383,3.319806337469101,3.290976827193023,3.0919347284789818,3.0919347284789818,rut,rut,aPbO2
"['Ge', 'Ir', 'Ru', 'Ti']",0.0460925872704412,0.0438469307339758,0.3126785348565795,0.0469056177014865,0.043363865529372,0.3099424098253989,,,,3.1210231089857885,3.0929341097008733,,3.0929341097008733,bad,bad,bad
"['Nb', 'Sn', 'Ti', 'V']",0.1022405735919666,0.0526898946044613,0.3123620454487854,0.0998554948580989,0.0540351392939941,0.3083817844961158,0.0872743951234825,0.0595484608333231,0.2930301349034918,3.1936719799990563,3.171843222636206,3.09700037346081,3.09700037346081,rut,rut,aPbO2
"['Hf', 'Ir', 'Ru', 'Zr']",0.0589144816089059,0.0644319430512052,0.3371788871230938,0.0588382374213789,0.0644920625538318,0.3373536362271592,0.0471462932449298,0.0561278275365596,0.2988354838581264,3.5207962275343885,3.522893879557299,3.110511081975531,3.110511081975531,rut,rut,rut
"['Ce', 'Mn', 'Pb', 'V']",0.1906728696917667,0.0986454810858729,0.2190437230186086,,,,0.1818962880745796,0.0894927436345421,0.2458393766046507,3.111779040861147,,3.1347793351282927,3.111779040861147,aPbO2,aPbO2,rut
"['Ce', 'Mn', 'Ti', 'V']",0.1945785852614613,0.0881229188443506,0.2462275199614341,0.172175320815854,0.0919454193179318,0.2404888075692755,0.1583817627126556,0.108497720876691,0.2626834714671853,3.1157708189936306,3.1375822330183745,3.5616954132476155,3.1157708189936306,aPbO2,bad,aPbO2
"['Ce', 'Mn', 'Pt', 'Sn']",0.1099299181362259,0.0718680320179009,0.2990839309609754,0.1081840977545569,0.0779186361874144,0.2938756960364905,0.0941699903748548,0.070471419997693,0.2803955517229077,3.288238554938488,3.323306036511259,3.121129599379991,3.121129599379991,rut,rut,rut
"['Ce', 'Pt', 'Rh', 'Ru']",,,,0.1187596100490526,0.063974060160903,0.3365058157127301,0.1265812890610929,0.0567657441857807,0.299365879920046,,3.510413132407809,3.121472463501963,3.121472463501963,rut,rut,rut
"['Ce', 'Hf', 'Ti', 'V']",0.1450396735941707,0.0623898893691022,0.2923862147990954,0.1472327466984279,0.0734706103791481,0.2997783522482935,0.1325035184260995,0.0774800806934056,0.3200570996668626,3.1227076364001514,3.313508083048936,3.525823383891729,3.1227076364001514,aPbO2,aPbO2,aPbO2
"['Ge', 'Nb', 'Pb', 'Pt']",0.1328125791375714,0.0967572496837397,0.2661327042725663,0.1378554843975597,0.0959992026915849,0.2581262716681589,0.1109738949072461,0.091681344967885,0.2396272617433243,3.391590017379317,3.324035447050441,3.127410066873888,3.127410066873888,rut,rut,rut
"['Ce', 'Ge', 'Pb', 'Zr']",0.1721378159065572,0.0732694930190147,0.2768215396384912,,,,0.1363674950287987,0.067208060840754,0.318742258885984,3.1287830738917894,,3.3952520681039275,3.1287830738917894,aPbO2,aPbO2,rut
"['Ce', 'Mn', 'Pb', 'Zr']",0.1219919155595462,0.0821809474410521,0.2753126829411005,0.1225763371824811,0.0763110614455648,0.271695920483042,0.1017651857306353,0.0696647491090525,0.2982379355786388,3.238568245546016,3.129513418708229,3.254800305431823,3.129513418708229,bad,bad,rut
"['Ce', 'Ge', 'Ti', 'Zr']",0.1614530364942201,0.0721212415521922,0.2797606093015456,0.1632326314273052,0.0756038918601364,0.2959582850841169,0.1532514022722899,0.0932316398413423,0.3466410663263541,3.137064274289081,3.309833909732794,3.9373944674908823,3.137064274289081,aPbO2,aPbO2,aPbO2
"['Ce', 'Pb', 'Rh', 'Sn']",0.0984614557015468,0.0579152935478493,0.3088130852167383,0.1069909353269224,0.0534037124570593,0.3082623993503448,0.0865014637807569,0.0536008013111146,0.304890130159376,3.213494900272207,3.164839991904323,3.1376192474466658,3.1376192474466658,rut,rut,bad
"['Ce', 'Sn', 'Ti', 'V']",0.1598762070043974,0.0679470170467877,0.3036003680305841,0.1451709378446755,0.067581277013997,0.2869396642404931,0.1306796283611621,0.0776292752467119,0.3173936086967339,3.278410407784568,3.1381534968184615,3.5062530855049148,3.1381534968184615,bad,bad,bad
