Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ge', 'Pt', 'Rh', 'Ru', 'V']",0.0513651013839761,0.0491623052508956,0.1805778805412821,0.0506540993051757,0.0481572698829017,0.1825411817120063,0.0429445438366299,0.0484382575799298,0.1280819290101739,2.059019138035664,2.0611150555804447,1.6623884106048885,1.6623884106048885,rut,rut,bad
"['Ge', 'Pt', 'Rh', 'Ru', 'Ti']",0.0466418600070436,0.0476615363623244,0.1904085254428146,0.0463363812353551,0.0486641674527912,0.1852753603337937,0.0388217233594825,0.0514080969173797,0.1206794983372226,2.1170340367167464,2.089196366938372,1.6630442555507412,1.6630442555507412,rut,rut,aPbO2
"['Mn', 'Pt', 'Rh', 'Ti', 'Zr']",0.0735431294236601,0.0548291651109144,0.1656524534393206,0.0745356283855614,0.0568449378799213,0.1627894562743499,0.0617472329233728,0.0538472425748761,0.1139509575489334,2.0273604629506585,2.037748134472106,1.66402736321608,1.66402736321608,rut,rut,rut
"['Ge', 'Hf', 'Pt', 'Sn', 'Zr']",0.0772618759775536,0.0451315911795697,0.1626867849293979,0.07966386307708,0.0480906869894194,0.158544317632559,0.0603070173300376,0.0449082658986981,0.1367473265760971,1.8662817952764417,1.8758830358608842,1.668277682313926,1.668277682313926,rut,rut,rut
"['Pb', 'Rh', 'Sn', 'Ti', 'Zr']",0.0974871921166982,0.0423307139103123,0.1812721201858487,0.0990590644626074,0.0430416827964883,0.1820621143417575,0.0790809376224802,0.0411082085830653,0.1442368198839567,1.9781552718122033,1.9930909931934322,1.6695383985464323,1.6695383985464323,rut,rut,rut
"['Ir', 'Mn', 'Ru', 'Sn', 'V']",0.0718278035021278,0.0661229566926987,0.1360045964330623,0.0755906992329523,0.0677832094813527,0.1371850486296324,0.063488128578054,0.0617326209920108,0.0872384387811166,2.019753411713412,2.057191023696754,1.6736189079403796,1.6736189079403796,rut,rut,rut
"['Ir', 'Pb', 'Pt', 'Rh', 'Sn']",0.0832225202132107,0.0636565748256598,0.1348865804784708,0.0779966179170682,0.0600081052233775,0.135864863432559,0.0749260040625698,0.0577732441406839,0.1030350444801882,1.968238987947981,1.9093755337899778,1.6743614594393985,1.6743614594393985,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'Pt', 'V']",0.0920343161204453,0.0704412238056487,0.1324196575355252,0.0910392659552816,0.0719225739579346,0.1371598853278307,0.0711737405993748,0.0619570991584671,0.0867522566998623,2.0792098969750237,2.1340275076538613,1.6760047213180063,1.6760047213180063,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'Rh', 'Ru']",0.0658046232597108,0.0564933509317486,0.1951645941046969,0.0663987264196307,0.0491032604522862,0.196787748625713,0.0562047958465817,0.0443545520150765,0.1393901913905871,2.271046375432034,2.186014994744096,1.6793682081604997,1.6793682081604997,rut,rut,rut
"['Hf', 'Mn', 'Pt', 'Ru', 'Ti']",0.0677483470104482,0.0575739294562507,0.1465145306507899,0.0706759665548158,0.0565983862119151,0.1384794629879074,0.0573471068069804,0.0550404896163754,0.1129271164925562,1.9371753489460086,1.8674791074458157,1.679549057025769,1.679549057025769,rut,rut,rut
"['Hf', 'Pb', 'Rh', 'Sn', 'Ti']",0.0922503506827971,0.0404715010843377,0.1834631316228197,0.0926066544139975,0.0416331162054592,0.1779759383384615,0.0767619317560725,0.0439446343275261,0.1404407048223149,1.9743499228503656,1.94304697452986,1.6811145033859032,1.6811145033859032,rut,rut,aPbO2
"['Ge', 'Mn', 'Pt', 'Ru', 'Sn']",0.0630927582150498,0.0633762834329355,0.139738531663459,0.0629635284657733,0.0617929777018008,0.1476879905385878,0.0552973503994723,0.0596332252253695,0.0976263282308984,1.9930468233785286,2.015996458686097,1.6819929013672268,1.6819929013672268,rut,rut,rut
"['Hf', 'Pb', 'Pt', 'Rh', 'Ti']",,,,0.0865799233068887,0.0433590836329274,0.1701406454728925,0.0772758437634305,0.0541611624786832,0.1163637801629676,,1.9014331393006343,1.6843911958828721,1.6843911958828721,rut,rut,bad
"['Ge', 'Ir', 'Mn', 'Rh', 'Ti']",0.0532467470746399,0.0621815821668301,0.17245685725848,0.0507911610114812,0.0564338984307253,0.1708635027037829,0.0457984274350962,0.0593857811202411,0.0990863439398211,2.1895579443193354,2.089326032567066,1.6846756782117531,1.6846756782117531,rut,rut,bad
"['Ge', 'Ir', 'Mn', 'Pt', 'Ti']",0.0588449498924625,0.0589701463623708,0.1546184727577248,0.0566299469802867,0.0583191648360312,0.1623124163874685,0.0511840644103986,0.0587494721353106,0.1015965709810338,2.014894401347957,2.0575210116319362,1.6854836877558679,1.6854836877558679,rut,rut,bad
"['Hf', 'Pt', 'Ti', 'V', 'Zr']",0.0921290267599785,0.054889429886386,0.1490062726397944,0.0919047809193734,0.053943873577345,0.1453082645470168,0.0669248462974625,0.0532190794217688,0.1192451263705912,1.9103636021667374,1.8696462718647724,1.6855032301307447,1.6855032301307447,rut,rut,rut
"['Ge', 'Mn', 'Ru', 'Sn', 'Ti']",0.0796468735580115,0.0487791824422701,0.1595744628707592,0.0797519268388601,0.0507471805501085,0.1628170844574498,0.0621301954737471,0.0540257751127157,0.1170030023835096,1.8934632627295553,1.9460651674041973,1.6858906454084792,1.6858906454084792,rut,rut,aPbO2
"['Ge', 'Pt', 'Rh', 'Ti', 'V']",0.0648414797506153,0.0430537031682674,0.1717422366002395,0.0659570139364703,0.0457388880055214,0.1708550732983795,0.0507618968340668,0.0533342532939886,0.1190471470450532,1.9103065827789631,1.9378724108400058,1.6862934200745867,1.6862934200745867,rut,rut,aPbO2
"['Ge', 'Ir', 'Pt', 'Rh', 'V']",0.0504560998347928,0.049656213879407,0.1756617846736958,,,,0.0459761431826569,0.0522243064069129,0.1222661715409003,2.0276882728474788,,1.6873310207501966,1.6873310207501966,rut,rut,aPbO2
"['Mn', 'Pb', 'Pt', 'Rh', 'Sn']",,,,0.0815899408605526,0.0539510367260684,0.1478908847628815,0.0767716648740703,0.0556454317087179,0.1136065575650945,,1.8876291716409677,1.6946651255237228,1.6946651255237228,rut,rut,bad
"['Mn', 'Ru', 'Sn', 'Ti', 'V']",0.0892166075206207,0.0548734109505654,0.1369052617842257,0.090376271378701,0.0538753272700346,0.1321732904275833,0.0755621188728215,0.0611949916937479,0.0940624424653535,1.8280480567318518,1.7799754272067214,1.6952335598406636,1.6952335598406636,rut,rut,bad
"['Hf', 'Ir', 'Mn', 'Sn', 'Ti']",0.0798715044265513,0.0625617317622574,0.1563889902884412,0.0804186321287695,0.0616451549711413,0.1568536058772693,0.0725272479023717,0.0556478023629592,0.113775640015838,2.0861817642412306,2.074015291906128,1.6957139364734433,1.6957139364734433,rut,rut,rut
"['Hf', 'Pb', 'Rh', 'Sn', 'Zr']",0.0727383938069297,0.0369888315557634,0.1748880229901594,0.0725976757862889,0.0413276185056235,0.1746482446190206,0.055488423864755,0.0420245634494495,0.1462339148640317,1.8641619672943608,1.9123950587810774,1.6974372267632503,1.6974372267632503,rut,rut,aPbO2
"['Ge', 'Hf', 'Mn', 'Sn', 'V']",0.0981320599373256,0.0690605813073282,0.1383717250035957,0.1033701963791916,0.0693378422366191,0.1263861714472184,0.0810659320838475,0.0625502789408325,0.0892293032486705,2.0877150072377924,2.0245049826791504,1.6996607374305068,1.6996607374305068,rut,rut,rut
"['Pt', 'Rh', 'Ru', 'Sn', 'Ti']",0.0508346927975674,0.0452700002818948,0.1832271112640256,0.0501229214742258,0.0433879908527812,0.1808696427165529,0.0437792125341269,0.0534248879473674,0.1212128512322379,2.029762618088353,1.9876469887916963,1.7015043061338433,1.7015043061338433,rut,rut,bad
"['Mn', 'Pb', 'Rh', 'Ru', 'Sn']",0.0902129445131304,0.060592118802574,0.1424450325473351,0.0969050472405557,0.0670100266794376,0.1438581758972454,0.0854197657583555,0.0594736797142144,0.1030660856914643,1.9614732750989476,2.0833059448256757,1.7074219384106775,1.7074219384106775,rut,rut,rut
"['Ge', 'Mn', 'Pt', 'Ti', 'Zr']",0.0900668238955272,0.0571590124734311,0.1421823650715915,0.091110740535054,0.0597823627373232,0.1406292942096435,0.0749453082348096,0.0592573064275721,0.1043697638129636,1.9013684915758569,1.9358261262190182,1.7102434141995362,1.7102434141995362,rut,rut,aPbO2
"['Mn', 'Pt', 'Rh', 'Ti', 'V']",0.0708916513611174,0.0569337392491628,0.1247564550528537,0.0724909132740774,0.0566150338782182,0.1262213759120087,0.057841871175514,0.0647864858308559,0.0813176965765038,1.785621859203057,1.7890923855407805,1.7111663559247503,1.7111663559247503,rut,rut,bad
"['Mn', 'Pt', 'Rh', 'Sn', 'Ti']",0.0605915801557195,0.0526286046246677,0.1387681385182375,0.0595661526100385,0.0486936251049118,0.1427975184162804,0.0524392945370264,0.0624264136834904,0.092347689415989,1.8035101872640957,1.7694031705664355,1.7118444634472065,1.7118444634472065,rut,rut,bad
"['Ge', 'Hf', 'Pb', 'Ti', 'Zr']",0.1228382694334359,0.0443640194240619,0.1495087433043458,0.1232451150700457,0.0466209162512345,0.1510246504047835,0.0977589247994284,0.0423976446903467,0.1474504500142636,1.7549704559432575,1.7985777128613565,1.7118827007087785,1.7118827007087785,rut,rut,rut
"['Ge', 'Hf', 'Sn', 'Ti', 'V']",0.096798985634885,0.0526709872763111,0.1534555713019429,0.1004578111250204,0.0502916865899621,0.1582531512542445,0.0725675642341306,0.0555485276862127,0.1170615540442426,1.906743354578394,1.9056689867077587,1.7136325457322124,1.7136325457322124,rut,rut,bad
"['Hf', 'Mn', 'Pt', 'Rh', 'Sn']",0.0549116095096819,0.0556984625254301,0.1645271840345628,0.0537271257890597,0.061744010907393,0.1683840551964948,0.0472717669820737,0.0559872639990414,0.1158051508121019,2.032450930051517,2.1542592759904475,1.7140301225863062,1.7140301225863062,rut,rut,aPbO2
"['Ge', 'Mn', 'Pt', 'Rh', 'Sn']",0.0560006708878412,0.055857765479386,0.1579342561270408,0.0570283063719145,0.0580900112270946,0.154725230189976,0.0530992372790323,0.0576648736019855,0.1112187692007864,1.9880350604621615,2.0013105656628527,1.718127713607847,1.718127713607847,rut,rut,aPbO2
"['Mn', 'Pt', 'Rh', 'Ru', 'Zr']",0.0656846858798403,0.0637931734789825,0.1470121550946842,0.066121117426117,0.0693445897499438,0.1393753214217625,0.0574297559162262,0.0594559157689157,0.1051753980809294,2.0461513008186336,2.098856621136275,1.7184454132877454,1.7184454132877454,rut,rut,rut
"['Ge', 'Hf', 'Rh', 'Sn', 'Ti']",0.0780984965189918,0.0451746214636649,0.1961955816511292,0.0785183321746088,0.0424658410306979,0.1899123546031731,0.0593936156251141,0.0469872334940162,0.1398366594910626,2.133396083798094,2.050325688223228,1.7220625672116088,1.7220625672116088,rut,rut,bad
"['Hf', 'Mn', 'Ru', 'Sn', 'Zr']",0.0812102489353885,0.052982924387513,0.1506443510520888,0.0838510512349485,0.0549709788593386,0.1550201679154646,0.066807834970972,0.0549746423168725,0.1201803023496019,1.8916298260290485,1.9536101337121397,1.722424876662322,1.722424876662322,rut,rut,aPbO2
"['Hf', 'Pt', 'Sn', 'V', 'Zr']",0.0779529577494592,0.0577766426363082,0.1362316938185863,0.0765116865776337,0.0542948382582489,0.1313452502548379,0.0546749948363043,0.0606832831501462,0.1015099856297915,1.872944427503412,1.7816522791344802,1.7228340548938286,1.7228340548938286,rut,rut,bad
"['Hf', 'Mn', 'Nb', 'Ti', 'V']",0.1203823056374664,0.0584699862674441,0.1213532284910613,0.1195863372404379,0.0559019514427906,0.1176403039070166,0.1019201163315982,0.065075294611742,0.1031343697535689,1.7925128244925965,1.7235301641568626,1.8181848715710456,1.7235301641568626,bad,rut,bad
"['Ge', 'Pb', 'Sn', 'Ti', 'Zr']",0.1191130700236097,0.0486167860174444,0.1508783165111246,0.1182992853621253,0.0453237092846981,0.1582817377564815,0.095325312975156,0.046417075392819,0.1412577486589633,1.8267508078089916,1.8350336561974334,1.7237177042428438,1.7237177042428438,rut,rut,bad
"['Hf', 'Pt', 'Rh', 'Sn', 'Zr']",0.0531259312721709,0.0462261822094605,0.1822795078609168,0.0521271407104603,0.0468931402042254,0.179356185450964,0.0365543220923776,0.0467249185158147,0.1410240728994289,2.0342174118457246,2.019644123282204,1.7266592731706802,1.7266592731706802,rut,rut,aPbO2
"['Ge', 'Hf', 'Mn', 'Ru', 'Ti']",,,,0.0825256750153573,0.0480819891715482,0.1762874084069359,0.0659371004134246,0.0500004013825746,0.1342254040785242,,2.0112673987359053,1.7297994439511684,1.7297994439511684,rut,rut,bad
"['Mn', 'Rh', 'Sn', 'Ti', 'V']",0.0889575223839816,0.0636585316744871,0.1458347130247503,0.0892849964535723,0.0567450303977484,0.1447433436611177,0.0715365695320392,0.0625095040552152,0.0960954580185287,2.0363177111673383,1.911554757418926,1.7317098246517124,1.7317098246517124,rut,rut,bad
"['Pb', 'Pt', 'Sn', 'V', 'Zr']",0.1040990308830133,0.0654655918978636,0.1201413302995881,,,,0.0856334692524133,0.0598542798056795,0.1063581736594009,1.915955967872506,,1.7325574226009017,1.7325574226009017,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'Ti', 'Zr']",0.1076146280835338,0.0634974185063116,0.1250443169885379,0.1053796593211307,0.0559280825482096,0.1264089107057849,0.0817771693416611,0.0563135634230934,0.1185141578907028,1.90679136184769,1.778178020045775,1.7362670304355572,1.7362670304355572,rut,rut,bad
"['Ir', 'Mn', 'Pt', 'Rh', 'V']",0.0638289444232943,0.0706812794639706,0.0888845358265854,,,,0.0537455713121671,0.0711825057840178,0.0459981637929843,1.867569945486859,,1.7362670597594652,1.7362670597594652,rut,rut,aPbO2
"['Ge', 'Mn', 'Nb', 'Ti', 'V']",,,,0.1076635265982649,0.0568402038355732,0.1535840569064205,0.0851434065775822,0.0562798727237276,0.118935978973964,,1.9732987571730896,1.738213765654912,1.738213765654912,rut,rut,rut
"['Mn', 'Pt', 'Rh', 'Sn', 'V']",0.0722172685535,0.0653690464387914,0.1114933048682345,0.0740262096864086,0.0606051749560355,0.1095562031236582,0.0674021580119452,0.0682460187827408,0.069476542317237,1.8671467723242199,1.7644947812326726,1.739701001812775,1.739701001812775,rut,rut,bad
"['Ir', 'Pb', 'Pt', 'Rh', 'Ru']",0.1134611399502235,0.0590692799385287,0.1103901411004436,0.1134756913059013,0.0611741226956835,0.1071543375627719,,,,1.7398710524450325,1.7623707060448393,,1.7398710524450325,aPbO2,bad,aPbO2
"['Ge', 'Pt', 'Rh', 'Sn', 'V']",0.0668014466797663,0.0461128312293023,0.1832161842027247,0.0668064693585727,0.0456061685710004,0.1756954347633794,0.057175361870765,0.0542741930906727,0.124972365355525,2.040233727032947,1.9741597747952906,1.7401750740456527,1.7401750740456527,rut,rut,bad
"['Hf', 'Mn', 'Ru', 'Sn', 'V']",0.0876302457522899,0.0540599233864131,0.1402129385873877,0.0854211999780378,0.0556273067109219,0.1426427023335207,0.0746865571415863,0.0603737784861804,0.1060728147864779,1.8367322137757096,1.8789466196059954,1.741042349578424,1.741042349578424,rut,rut,aPbO2
"['Hf', 'Rh', 'Ru', 'Sn', 'Ti']",0.0677623307050687,0.0398034099227109,0.1994322507872311,0.0664308804338351,0.0434008209359681,0.2051084236952704,0.0522668119640941,0.04455914089654,0.1474501342790091,2.100059108649944,2.1865120666843785,1.7422405013618505,1.7422405013618505,rut,rut,aPbO2
"['Hf', 'Mn', 'Ru', 'Ti', 'Zr']",0.0960976150254615,0.048032930164958,0.149658392846306,,,,0.0793097941012744,0.0482483843022962,0.140467574865557,1.8091514013814392,,1.7459068186503592,1.7459068186503592,rut,rut,aPbO2
"['Rh', 'Sn', 'Ti', 'V', 'Zr']",0.0986680502311458,0.0502660743483811,0.1813702754236878,0.0999031417445882,0.0534938569601053,0.1868829203442764,0.0750342680687348,0.0510812270719531,0.1341812286873157,2.079956566137918,2.1663482705868233,1.747028987670491,1.747028987670491,rut,rut,aPbO2
"['Mn', 'Nb', 'Pt', 'Rh', 'Ti']",0.0699362782596884,0.0568734836733263,0.160660225875381,0.0733886486685185,0.0614469312201826,0.1606264531563624,0.0604622630567235,0.0594538946622017,0.1106270940461257,2.023158027540205,2.0962164732503585,1.7484931831298751,1.7484931831298751,rut,rut,aPbO2
"['Ge', 'Mn', 'Rh', 'Sn', 'V']",0.0841603121217095,0.0618502605514223,0.1611330308227749,0.0855203649702819,0.0660677240754847,0.1579355124045392,0.0714184526275699,0.0619514943930567,0.1016790186709855,2.106257484392478,2.155659416994603,1.7487070290695133,1.7487070290695133,rut,rut,aPbO2
"['Ir', 'Mn', 'Pt', 'Rh', 'Sn']",0.0466627735983641,0.0638494794845991,0.1118318415777025,,,,0.0430534676708843,0.0682366230679096,0.0722404033604846,1.839398251988553,,1.749448793121133,1.749448793121133,rut,rut,aPbO2
"['Hf', 'Rh', 'Sn', 'Ti', 'V']",,,,0.0832317724151912,0.0444164949065468,0.1750023244975906,0.0664597943918597,0.0546005559837941,0.1256051360519322,,1.9534590790427269,1.7498834385816908,1.7498834385816908,rut,rut,bad
"['Ge', 'Hf', 'Mn', 'Pt', 'Ru']",0.0681263456578451,0.0615377631888037,0.1670166625277261,0.0689947571626678,0.0619121377847417,0.1586978052139329,0.0551822810131705,0.0560173266265817,0.1216833127866408,2.1414912701417266,2.09082265176749,1.7502991864845896,1.7502991864845896,rut,rut,rut
"['Ge', 'Mn', 'Rh', 'Sn', 'Ti']",0.0694358698381289,0.0506987743824753,0.1802965963755312,0.068592924060124,0.05430556313062,0.1772026661507524,0.0565833516770121,0.0574714350880645,0.1173538164621916,2.077538474179228,2.1046156921185517,1.750390012207266,1.750390012207266,rut,rut,aPbO2
"['Hf', 'Mn', 'Rh', 'Sn', 'Ti']",0.0738704186022555,0.0495746593014389,0.174429880502312,0.0740599252803547,0.0516687095428164,0.180052482142436,0.0596409333134248,0.0567333395587174,0.1196364526860591,2.017118530752572,2.0889625073939624,1.7506559910306372,1.7506559910306372,rut,rut,aPbO2
"['Hf', 'Mn', 'Rh', 'Ru', 'Sn']",0.0851849210590902,0.0732675431804732,0.4212153445671284,0.0636388742105806,0.0523333246342631,0.172660949239367,0.0543058270799167,0.0547091027712398,0.1254498050424594,4.3272839101786715,2.042347696728038,1.7507868595224803,1.7507868595224803,rut,rut,bad
"['Ge', 'Hf', 'Mn', 'Pt', 'Rh']",0.0611787920709624,0.0558340530816564,0.1768444829207915,0.0614560078481368,0.0548997287496926,0.1788787715754303,0.0538397651357598,0.0537852057381458,0.1280898580076872,2.1241682807667814,2.125682140407221,1.7517630953985135,1.7517630953985135,rut,rut,rut
"['Mn', 'Pb', 'Pt', 'Ru', 'Ti']",0.1088825964607178,0.0694649547878965,0.1559273521333203,0.1009115488200728,0.0635601941027262,0.153148431067256,0.0971355575265238,0.0556867275391742,0.1229740305148332,2.2017901371496813,2.081701536553526,1.7524099210076007,1.7524099210076007,rut,rut,rut
"['Ir', 'Pt', 'Rh', 'Sn', 'Ti']",0.0475373274826024,0.0513166270151108,0.1708413575736259,0.0479597494040257,0.0489523436658492,0.1734368746624071,0.0400292595731574,0.0599277058255315,0.1102618974814404,2.014192837877257,2.0009825440227633,1.7554588153315898,1.7554588153315898,rut,rut,bad
"['Mn', 'Nb', 'Sn', 'Ti', 'Zr']",0.1196501772063442,0.0635859668210431,0.1116998367601489,0.1177808779048722,0.0691308840612754,0.1106811091303249,0.0985178091115961,0.065451736235008,0.0883418157861278,1.833584969974037,1.9371462359069267,1.7555875461968091,1.7555875461968091,rut,rut,aPbO2
"['Ir', 'Rh', 'Ru', 'Sn', 'V']",0.0526560096361323,0.0496999569019117,0.1783821075551998,0.0546241622148766,0.0555326311917808,0.1800142766126839,0.0462972174708803,0.0519160915000553,0.1336066541233435,2.0492277818783564,2.1432805667368178,1.7568280783159744,1.7568280783159744,rut,rut,aPbO2
"['Ge', 'Hf', 'Pt', 'Rh', 'Sn']",0.0613641131669491,0.0431880089761447,0.196837574359327,0.0612026947827237,0.0453834998092117,0.1995150815717551,0.0521496372456638,0.0438981346122064,0.1507448376631629,2.1156106991256944,2.1629593743567495,1.7578067292003208,1.7578067292003208,rut,rut,aPbO2
"['Mn', 'Pb', 'Pt', 'Sn', 'Ti']",0.0953024453215242,0.0531988875854561,0.1610094464613951,0.0939566285284723,0.0503121679777271,0.1583348592026738,0.0875432123156378,0.0560859119586959,0.1229813275922453,1.9691263884583816,1.9065721490280587,1.7595435726343758,1.7595435726343758,rut,rut,bad
"['Ge', 'Ir', 'Rh', 'Ti', 'V']",0.0587345058318655,0.0481810216002454,0.2104854285690848,0.0586437068918535,0.0497887395383981,0.2096514243974681,0.0498400838809947,0.0518751512861428,0.1344347779877935,2.2854348910836833,2.297830648514267,1.761747469098535,1.761747469098535,rut,rut,aPbO2
"['Mn', 'Pb', 'Pt', 'Rh', 'Ru']",0.0870801439877001,0.0649597556061846,0.1083543965355538,0.0880496629011644,0.0701539970245551,0.1073255639332579,0.0833372613909418,0.0675663693632309,0.0793742722763163,1.8426319790956633,1.9409240058477848,1.76229430985148,1.76229430985148,rut,rut,aPbO2
"['Ir', 'Mn', 'Rh', 'Ti', 'V']",0.070082521473456,0.0613593435604629,0.1300272117044826,0.0701080962535033,0.0573505431488107,0.1336450841150409,0.0558156143753744,0.0684848277142115,0.075419428646559,1.8972604592448645,1.8489619324727025,1.7666700241194362,1.7666700241194362,rut,rut,bad
